2.999999999999999889e-01 4.749999999999999778e-01 4.749999999999999778e-01 4.749999999999999778e-01 4.749999999999999778e-01 7.750000000000000222e-01 8.249999999999999556e-01 8.000000000000000444e-01 8.249999999999999556e-01 8.249999999999999556e-01 8.000000000000000444e-01 8.000000000000000444e-01 8.249999999999999556e-01 8.249999999999999556e-01 8.000000000000000444e-01 8.249999999999999556e-01 8.000000000000000444e-01 7.750000000000000222e-01 8.249999999999999556e-01 7.750000000000000222e-01 8.249999999999999556e-01 8.000000000000000444e-01 8.000000000000000444e-01 8.249999999999999556e-01 8.000000000000000444e-01 8.000000000000000444e-01 7.750000000000000222e-01 7.750000000000000222e-01 7.750000000000000222e-01 7.750000000000000222e-01 7.750000000000000222e-01 7.750000000000000222e-01 8.249999999999999556e-01 7.750000000000000222e-01 7.750000000000000222e-01
6.250000000000000000e-01 4.500000000000000111e-01 4.500000000000000111e-01 4.500000000000000111e-01 4.500000000000000111e-01 8.750000000000000000e-01 8.750000000000000000e-01 8.750000000000000000e-01 8.750000000000000000e-01 8.750000000000000000e-01 8.750000000000000000e-01 8.750000000000000000e-01 8.750000000000000000e-01 8.499999999999999778e-01 8.750000000000000000e-01 8.750000000000000000e-01 8.750000000000000000e-01 8.750000000000000000e-01 8.750000000000000000e-01 8.750000000000000000e-01 8.750000000000000000e-01 8.750000000000000000e-01 8.750000000000000000e-01 8.750000000000000000e-01 8.750000000000000000e-01 8.750000000000000000e-01 8.750000000000000000e-01 8.750000000000000000e-01 8.750000000000000000e-01 8.750000000000000000e-01 8.750000000000000000e-01 8.750000000000000000e-01 8.750000000000000000e-01 8.750000000000000000e-01 8.750000000000000000e-01
7.500000000000000000e-01 4.500000000000000111e-01 4.500000000000000111e-01 4.500000000000000111e-01 4.500000000000000111e-01 7.500000000000000000e-01 7.500000000000000000e-01 7.500000000000000000e-01 7.249999999999999778e-01 7.750000000000000222e-01 7.249999999999999778e-01 7.500000000000000000e-01 7.750000000000000222e-01 7.249999999999999778e-01 7.750000000000000222e-01 7.500000000000000000e-01 7.500000000000000000e-01 7.500000000000000000e-01 6.999999999999999556e-01 7.500000000000000000e-01 7.249999999999999778e-01 8.000000000000000444e-01 7.249999999999999778e-01 7.500000000000000000e-01 6.999999999999999556e-01 7.500000000000000000e-01 7.249999999999999778e-01 7.750000000000000222e-01 7.750000000000000222e-01 7.500000000000000000e-01 7.500000000000000000e-01 6.999999999999999556e-01 7.500000000000000000e-01 7.500000000000000000e-01 7.249999999999999778e-01
6.750000000000000444e-01 4.749999999999999778e-01 4.749999999999999778e-01 4.749999999999999778e-01 4.749999999999999778e-01 8.499999999999999778e-01 8.750000000000000000e-01 8.249999999999999556e-01 8.750000000000000000e-01 8.499999999999999778e-01 8.249999999999999556e-01 8.499999999999999778e-01 8.499999999999999778e-01 8.499999999999999778e-01 8.249999999999999556e-01 8.249999999999999556e-01 8.249999999999999556e-01 8.499999999999999778e-01 8.249999999999999556e-01 8.750000000000000000e-01 8.249999999999999556e-01 8.499999999999999778e-01 8.249999999999999556e-01 8.249999999999999556e-01 8.499999999999999778e-01 8.499999999999999778e-01 8.249999999999999556e-01 8.499999999999999778e-01 8.499999999999999778e-01 8.000000000000000444e-01 8.249999999999999556e-01 8.499999999999999778e-01 8.499999999999999778e-01 8.499999999999999778e-01 8.499999999999999778e-01
4.249999999999999889e-01 4.749999999999999778e-01 4.749999999999999778e-01 4.749999999999999778e-01 4.749999999999999778e-01 8.000000000000000444e-01 8.750000000000000000e-01 8.750000000000000000e-01 8.750000000000000000e-01 8.750000000000000000e-01 8.750000000000000000e-01 8.499999999999999778e-01 8.750000000000000000e-01 8.499999999999999778e-01 8.499999999999999778e-01 8.750000000000000000e-01 8.499999999999999778e-01 8.499999999999999778e-01 8.000000000000000444e-01 8.750000000000000000e-01 8.499999999999999778e-01 8.499999999999999778e-01 8.750000000000000000e-01 8.499999999999999778e-01 8.000000000000000444e-01 8.249999999999999556e-01 7.750000000000000222e-01 8.249999999999999556e-01 8.750000000000000000e-01 8.750000000000000000e-01 8.750000000000000000e-01 8.499999999999999778e-01 8.499999999999999778e-01 8.249999999999999556e-01 8.750000000000000000e-01
2.000000000000000111e-01 4.749999999999999778e-01 4.749999999999999778e-01 4.749999999999999778e-01 4.749999999999999778e-01 8.249999999999999556e-01 8.000000000000000444e-01 8.000000000000000444e-01 8.249999999999999556e-01 8.000000000000000444e-01 8.000000000000000444e-01 8.000000000000000444e-01 8.249999999999999556e-01 8.000000000000000444e-01 7.750000000000000222e-01 8.000000000000000444e-01 7.750000000000000222e-01 7.750000000000000222e-01 8.000000000000000444e-01 8.000000000000000444e-01 8.000000000000000444e-01 8.249999999999999556e-01 8.249999999999999556e-01 8.000000000000000444e-01 8.000000000000000444e-01 8.249999999999999556e-01 8.000000000000000444e-01 8.000000000000000444e-01 8.000000000000000444e-01 8.000000000000000444e-01 8.000000000000000444e-01 7.750000000000000222e-01 8.000000000000000444e-01 7.750000000000000222e-01 8.499999999999999778e-01
4.249999999999999889e-01 4.249999999999999889e-01 4.249999999999999889e-01 4.249999999999999889e-01 4.249999999999999889e-01 8.499999999999999778e-01 8.499999999999999778e-01 8.750000000000000000e-01 8.499999999999999778e-01 8.750000000000000000e-01 8.249999999999999556e-01 8.750000000000000000e-01 8.750000000000000000e-01 8.750000000000000000e-01 8.249999999999999556e-01 8.750000000000000000e-01 8.750000000000000000e-01 8.750000000000000000e-01 8.750000000000000000e-01 8.499999999999999778e-01 8.750000000000000000e-01 8.499999999999999778e-01 8.750000000000000000e-01 8.499999999999999778e-01 8.750000000000000000e-01 8.750000000000000000e-01 8.750000000000000000e-01 8.750000000000000000e-01 8.499999999999999778e-01 8.499999999999999778e-01 8.750000000000000000e-01 8.499999999999999778e-01 8.499999999999999778e-01 8.750000000000000000e-01 8.750000000000000000e-01
5.000000000000000000e-01 5.000000000000000000e-01 5.000000000000000000e-01 5.000000000000000000e-01 5.000000000000000000e-01 8.249999999999999556e-01 8.750000000000000000e-01 8.499999999999999778e-01 8.750000000000000000e-01 8.499999999999999778e-01 8.000000000000000444e-01 8.000000000000000444e-01 8.750000000000000000e-01 8.499999999999999778e-01 8.249999999999999556e-01 8.499999999999999778e-01 8.249999999999999556e-01 8.499999999999999778e-01 8.750000000000000000e-01 8.249999999999999556e-01 8.499999999999999778e-01 8.249999999999999556e-01 9.000000000000000222e-01 8.499999999999999778e-01 8.249999999999999556e-01 8.499999999999999778e-01 8.000000000000000444e-01 7.500000000000000000e-01 8.249999999999999556e-01 8.249999999999999556e-01 8.750000000000000000e-01 8.750000000000000000e-01 8.249999999999999556e-01 8.499999999999999778e-01 8.499999999999999778e-01
5.999999999999999778e-01 4.749999999999999778e-01 4.749999999999999778e-01 4.749999999999999778e-01 4.749999999999999778e-01 8.249999999999999556e-01 8.249999999999999556e-01 8.249999999999999556e-01 8.249999999999999556e-01 8.249999999999999556e-01 8.249999999999999556e-01 8.249999999999999556e-01 8.249999999999999556e-01 7.750000000000000222e-01 8.249999999999999556e-01 8.249999999999999556e-01 8.499999999999999778e-01 8.249999999999999556e-01 8.249999999999999556e-01 8.249999999999999556e-01 8.499999999999999778e-01 8.249999999999999556e-01 8.249999999999999556e-01 8.499999999999999778e-01 8.499999999999999778e-01 8.249999999999999556e-01 8.249999999999999556e-01 8.249999999999999556e-01 8.499999999999999778e-01 8.249999999999999556e-01 8.249999999999999556e-01 8.249999999999999556e-01 8.249999999999999556e-01 8.499999999999999778e-01 8.499999999999999778e-01
5.000000000000000000e-01 4.749999999999999778e-01 4.749999999999999778e-01 4.749999999999999778e-01 4.749999999999999778e-01 7.500000000000000000e-01 7.500000000000000000e-01 7.249999999999999778e-01 7.500000000000000000e-01 7.500000000000000000e-01 7.249999999999999778e-01 7.500000000000000000e-01 7.249999999999999778e-01 7.500000000000000000e-01 7.500000000000000000e-01 7.500000000000000000e-01 6.999999999999999556e-01 7.750000000000000222e-01 7.249999999999999778e-01 7.249999999999999778e-01 7.500000000000000000e-01 7.249999999999999778e-01 7.249999999999999778e-01 7.500000000000000000e-01 7.500000000000000000e-01 7.500000000000000000e-01 7.500000000000000000e-01 7.500000000000000000e-01 7.500000000000000000e-01 7.500000000000000000e-01 7.500000000000000000e-01 7.500000000000000000e-01 7.500000000000000000e-01 7.249999999999999778e-01 7.249999999999999778e-01
2.750000000000000222e-01 4.249999999999999889e-01 4.249999999999999889e-01 4.249999999999999889e-01 4.249999999999999889e-01 8.750000000000000000e-01 8.750000000000000000e-01 9.250000000000000444e-01 9.250000000000000444e-01 8.750000000000000000e-01 9.250000000000000444e-01 9.250000000000000444e-01 9.250000000000000444e-01 9.250000000000000444e-01 9.250000000000000444e-01 9.000000000000000222e-01 9.499999999999999556e-01 9.250000000000000444e-01 9.250000000000000444e-01 8.000000000000000444e-01 8.249999999999999556e-01 9.499999999999999556e-01 9.250000000000000444e-01 9.250000000000000444e-01 9.250000000000000444e-01 9.250000000000000444e-01 9.250000000000000444e-01 9.250000000000000444e-01 9.250000000000000444e-01 9.250000000000000444e-01 9.250000000000000444e-01 8.499999999999999778e-01 9.250000000000000444e-01 8.499999999999999778e-01 8.499999999999999778e-01
5.250000000000000222e-01 5.000000000000000000e-01 5.000000000000000000e-01 5.000000000000000000e-01 5.000000000000000000e-01 6.250000000000000000e-01 6.750000000000000444e-01 6.500000000000000222e-01 6.750000000000000444e-01 6.999999999999999556e-01 6.750000000000000444e-01 6.500000000000000222e-01 6.750000000000000444e-01 6.500000000000000222e-01 6.750000000000000444e-01 6.999999999999999556e-01 6.999999999999999556e-01 6.500000000000000222e-01 6.500000000000000222e-01 6.999999999999999556e-01 6.999999999999999556e-01 6.999999999999999556e-01 6.500000000000000222e-01 6.500000000000000222e-01 6.500000000000000222e-01 7.249999999999999778e-01 6.999999999999999556e-01 6.999999999999999556e-01 7.249999999999999778e-01 7.249999999999999778e-01 7.249999999999999778e-01 6.750000000000000444e-01 6.999999999999999556e-01 6.500000000000000222e-01 6.500000000000000222e-01
4.249999999999999889e-01 4.500000000000000111e-01 4.500000000000000111e-01 4.500000000000000111e-01 4.500000000000000111e-01 7.500000000000000000e-01 8.750000000000000000e-01 8.499999999999999778e-01 8.499999999999999778e-01 8.750000000000000000e-01 8.750000000000000000e-01 8.750000000000000000e-01 8.249999999999999556e-01 8.499999999999999778e-01 8.499999999999999778e-01 8.000000000000000444e-01 8.750000000000000000e-01 8.750000000000000000e-01 8.499999999999999778e-01 8.000000000000000444e-01 8.750000000000000000e-01 8.499999999999999778e-01 8.499999999999999778e-01 8.499999999999999778e-01 8.499999999999999778e-01 8.750000000000000000e-01 8.499999999999999778e-01 8.499999999999999778e-01 8.499999999999999778e-01 8.499999999999999778e-01 8.499999999999999778e-01 8.499999999999999778e-01 8.499999999999999778e-01 8.249999999999999556e-01 8.249999999999999556e-01
1.499999999999999944e-01 5.000000000000000000e-01 5.000000000000000000e-01 5.000000000000000000e-01 5.000000000000000000e-01 8.499999999999999778e-01 8.499999999999999778e-01 8.750000000000000000e-01 9.000000000000000222e-01 9.000000000000000222e-01 8.750000000000000000e-01 8.499999999999999778e-01 8.499999999999999778e-01 8.499999999999999778e-01 8.499999999999999778e-01 8.499999999999999778e-01 8.499999999999999778e-01 8.750000000000000000e-01 8.750000000000000000e-01 8.499999999999999778e-01 8.750000000000000000e-01 8.499999999999999778e-01 8.499999999999999778e-01 9.000000000000000222e-01 8.499999999999999778e-01 8.750000000000000000e-01 9.000000000000000222e-01 8.499999999999999778e-01 9.000000000000000222e-01 9.000000000000000222e-01 8.499999999999999778e-01 9.000000000000000222e-01 8.750000000000000000e-01 8.750000000000000000e-01 8.750000000000000000e-01
6.999999999999999556e-01 4.500000000000000111e-01 4.500000000000000111e-01 4.500000000000000111e-01 4.500000000000000111e-01 8.499999999999999778e-01 8.499999999999999778e-01 8.499999999999999778e-01 8.249999999999999556e-01 8.499999999999999778e-01 8.499999999999999778e-01 8.499999999999999778e-01 8.750000000000000000e-01 8.750000000000000000e-01 8.249999999999999556e-01 8.499999999999999778e-01 8.249999999999999556e-01 8.499999999999999778e-01 8.499999999999999778e-01 8.499999999999999778e-01 8.499999999999999778e-01 8.499999999999999778e-01 8.750000000000000000e-01 8.750000000000000000e-01 8.499999999999999778e-01 8.750000000000000000e-01 8.499999999999999778e-01 8.750000000000000000e-01 8.249999999999999556e-01 8.499999999999999778e-01 8.499999999999999778e-01 8.750000000000000000e-01 8.750000000000000000e-01 8.249999999999999556e-01 8.499999999999999778e-01
7.500000000000000000e-01 4.749999999999999778e-01 4.749999999999999778e-01 4.749999999999999778e-01 4.749999999999999778e-01 8.750000000000000000e-01 9.000000000000000222e-01 8.750000000000000000e-01 8.750000000000000000e-01 9.000000000000000222e-01 8.750000000000000000e-01 8.750000000000000000e-01 9.000000000000000222e-01 9.000000000000000222e-01 8.750000000000000000e-01 8.499999999999999778e-01 8.750000000000000000e-01 9.000000000000000222e-01 8.750000000000000000e-01 8.750000000000000000e-01 8.000000000000000444e-01 8.750000000000000000e-01 8.750000000000000000e-01 9.000000000000000222e-01 8.750000000000000000e-01 8.750000000000000000e-01 8.750000000000000000e-01 8.750000000000000000e-01 8.750000000000000000e-01 8.750000000000000000e-01 8.750000000000000000e-01 8.499999999999999778e-01 9.000000000000000222e-01 9.000000000000000222e-01 9.000000000000000222e-01
8.249999999999999556e-01 4.500000000000000111e-01 4.500000000000000111e-01 4.500000000000000111e-01 4.500000000000000111e-01 9.000000000000000222e-01 9.000000000000000222e-01 9.250000000000000444e-01 9.250000000000000444e-01 9.000000000000000222e-01 9.250000000000000444e-01 8.750000000000000000e-01 9.000000000000000222e-01 9.000000000000000222e-01 9.000000000000000222e-01 8.249999999999999556e-01 9.000000000000000222e-01 9.000000000000000222e-01 9.250000000000000444e-01 9.000000000000000222e-01 9.250000000000000444e-01 9.250000000000000444e-01 9.250000000000000444e-01 8.750000000000000000e-01 8.750000000000000000e-01 9.000000000000000222e-01 8.249999999999999556e-01 9.000000000000000222e-01 9.000000000000000222e-01 9.000000000000000222e-01 9.000000000000000222e-01 8.750000000000000000e-01 9.000000000000000222e-01 9.250000000000000444e-01 9.000000000000000222e-01
2.500000000000000000e-01 4.249999999999999889e-01 4.249999999999999889e-01 4.249999999999999889e-01 4.249999999999999889e-01 8.000000000000000444e-01 8.499999999999999778e-01 8.249999999999999556e-01 8.750000000000000000e-01 8.750000000000000000e-01 8.750000000000000000e-01 8.750000000000000000e-01 8.750000000000000000e-01 8.750000000000000000e-01 8.750000000000000000e-01 8.750000000000000000e-01 8.499999999999999778e-01 8.249999999999999556e-01 8.750000000000000000e-01 8.499999999999999778e-01 8.750000000000000000e-01 8.750000000000000000e-01 8.750000000000000000e-01 8.750000000000000000e-01 8.750000000000000000e-01 8.750000000000000000e-01 8.499999999999999778e-01 8.499999999999999778e-01 8.499999999999999778e-01 8.750000000000000000e-01 8.499999999999999778e-01 8.750000000000000000e-01 8.750000000000000000e-01 8.750000000000000000e-01 7.249999999999999778e-01
